,SampleDate,Analyte,Result,Latitude,Longitude,Year,county
0,2010/1/4,"Turbidity, Total",0.47,35.3,-120.7,2010,San Luis Obispo County
1,2010/1/4,"Turbidity, Total",1.6,35.3,-120.7,2010,San Luis Obispo County
2,2010/1/4,"Turbidity, Total",0.42,38.6,-122.4,2010,Napa County
3,2010/1/5,"Turbidity, Total",15.9,33.9,-117.6,2010,Riverside County
4,2010/1/5,"Turbidity, Total",7.51,34.0,-117.7,2010,San Bernardino County
5,2010/1/5,"Turbidity, Total",9.46,34.0,-117.5,2010,Riverside County
6,2010/1/5,"Turbidity, Total",5.23,33.9,-117.6,2010,Riverside County
7,2010/1/5,"Turbidity, Total",7.04,34.0,-117.4,2010,Riverside County
8,2010/1/6,"Turbidity, Total",0.34,35.4,-120.7,2010,San Luis Obispo County
9,2010/1/6,"Turbidity, Total",10.4,33.7,-117.3,2010,Riverside County
10,2010/1/6,"Turbidity, Total",10.6,33.7,-117.3,2010,Riverside County
11,2010/1/6,"Turbidity, Total",2.6,33.7,-117.3,2010,Riverside County
12,2010/1/6,"Turbidity, Total",3.1,33.7,-117.3,2010,Riverside County
13,2010/1/6,"Turbidity, Total",2.8,33.7,-117.3,2010,Riverside County
14,2010/1/6,"Turbidity, Total",12.3,33.7,-117.3,2010,Riverside County
15,2010/1/6,"Turbidity, Total",2.2,33.7,-117.3,2010,Riverside County
16,2010/1/6,"Turbidity, Total",1.8,33.7,-117.3,2010,Riverside County
17,2010/1/6,"Turbidity, Total",3.1,33.7,-117.3,2010,Riverside County
18,2010/1/6,"Turbidity, Total",1.9,33.7,-117.3,2010,Riverside County
19,2010/1/6,"Turbidity, Total",1.2,33.7,-117.3,2010,Riverside County
20,2010/1/6,"Turbidity, Total",6.8,33.7,-117.3,2010,Riverside County
21,2010/1/6,"Turbidity, Total",14.2,33.7,-117.3,2010,Riverside County
22,2010/1/6,"Turbidity, Total",10.2,33.7,-117.3,2010,Riverside County
23,2010/1/6,"Turbidity, Total",2.6,33.7,-117.3,2010,Riverside County
24,2010/1/6,"Turbidity, Total",2.5,33.7,-117.3,2010,Riverside County
25,2010/1/6,"Turbidity, Total",2.6,33.7,-117.3,2010,Riverside County
26,2010/1/6,"Turbidity, Total",2.7,33.7,-117.3,2010,Riverside County
27,2010/1/6,"Turbidity, Total",2.9,33.7,-117.3,2010,Riverside County
28,2010/1/6,"Turbidity, Total",10.4,33.7,-117.3,2010,Riverside County
29,2010/1/6,"Turbidity, Total",10.6,33.7,-117.3,2010,Riverside County
30,2010/1/6,"Turbidity, Total",1.9,33.7,-117.3,2010,Riverside County
31,2010/1/6,"Turbidity, Total",3.8,33.7,-117.3,2010,Riverside County
32,2010/1/6,"Turbidity, Total",1.7,33.7,-117.3,2010,Riverside County
33,2010/1/6,"Turbidity, Total",1.7,33.7,-117.3,2010,Riverside County
34,2010/1/6,"Turbidity, Total",1.5,33.7,-117.3,2010,Riverside County
35,2010/1/6,"Turbidity, Total",1.8,33.7,-117.3,2010,Riverside County
36,2010/1/6,"Turbidity, Total",2.1,33.7,-117.3,2010,Riverside County
37,2010/1/6,"Turbidity, Total",2.6,33.7,-117.3,2010,Riverside County
38,2010/1/6,"Turbidity, Total",2.8,33.7,-117.3,2010,Riverside County
39,2010/1/6,"Turbidity, Total",2.4,33.7,-117.3,2010,Riverside County
40,2010/1/6,"Turbidity, Total",2.2,33.7,-117.3,2010,Riverside County
41,2010/1/6,"Turbidity, Total",1.8,33.7,-117.3,2010,Riverside County
42,2010/1/6,"Turbidity, Total",4.6,33.7,-117.3,2010,Riverside County
43,2010/1/6,"Turbidity, Total",3.9,33.7,-117.3,2010,Riverside County
44,2010/1/6,"Turbidity, Total",4.0,33.7,-117.3,2010,Riverside County
45,2010/1/6,"Turbidity, Total",4.4,33.7,-117.3,2010,Riverside County
46,2010/1/6,"Turbidity, Total",5.4,33.7,-117.3,2010,Riverside County
47,2010/1/6,"Turbidity, Total",6.7,33.7,-117.3,2010,Riverside County
48,2010/1/6,"Turbidity, Total",3.8,33.7,-117.3,2010,Riverside County
49,2010/1/6,"Turbidity, Total",1.9,33.7,-117.3,2010,Riverside County
50,2010/1/6,"Turbidity, Total",1.7,33.7,-117.3,2010,Riverside County
51,2010/1/6,"Turbidity, Total",1.2,33.7,-117.3,2010,Riverside County
52,2010/1/6,"Turbidity, Total",1.8,33.7,-117.3,2010,Riverside County
53,2010/1/6,"Turbidity, Total",6.8,33.7,-117.3,2010,Riverside County
54,2010/1/6,"Turbidity, Total",6.7,33.7,-117.3,2010,Riverside County
55,2010/1/6,"Turbidity, Total",14.2,33.7,-117.3,2010,Riverside County
56,2010/1/6,"Turbidity, Total",10.2,33.7,-117.3,2010,Riverside County
57,2010/1/6,"Turbidity, Total",2.1,33.7,-117.3,2010,Riverside County
58,2010/1/6,"Turbidity, Total",2.6,33.7,-117.3,2010,Riverside County
59,2010/1/6,"Turbidity, Total",2.6,33.7,-117.3,2010,Riverside County
60,2010/1/6,"Turbidity, Total",2.5,33.7,-117.3,2010,Riverside County
61,2010/1/6,"Turbidity, Total",2.6,33.7,-117.3,2010,Riverside County
62,2010/1/6,"Turbidity, Total",2.7,33.7,-117.3,2010,Riverside County
63,2010/1/6,"Turbidity, Total",2.9,33.7,-117.3,2010,Riverside County
64,2010/1/6,"Turbidity, Total",2.6,33.7,-117.3,2010,Riverside County
65,2010/1/6,"Turbidity, Total",3.1,33.7,-117.3,2010,Riverside County
66,2010/1/6,"Turbidity, Total",2.4,33.7,-117.3,2010,Riverside County
67,2010/1/6,"Turbidity, Total",12.3,33.7,-117.3,2010,Riverside County
68,2010/1/6,"Turbidity, Total",3.1,33.7,-117.3,2010,Riverside County
69,2010/1/6,"Turbidity, Total",1.9,33.7,-117.3,2010,Riverside County
70,2010/1/6,"Turbidity, Total",1.7,33.7,-117.3,2010,Riverside County
71,2010/1/6,"Turbidity, Total",1.8,33.7,-117.3,2010,Riverside County
72,2010/1/6,"Turbidity, Total",1.5,33.7,-117.3,2010,Riverside County
73,2010/1/6,"Turbidity, Total",1.8,33.7,-117.3,2010,Riverside County
74,2010/1/6,"Turbidity, Total",4.6,33.7,-117.3,2010,Riverside County
75,2010/1/6,"Turbidity, Total",3.9,33.7,-117.3,2010,Riverside County
76,2010/1/6,"Turbidity, Total",4.0,33.7,-117.3,2010,Riverside County
77,2010/1/6,"Turbidity, Total",4.4,33.7,-117.3,2010,Riverside County
78,2010/1/6,"Turbidity, Total",5.4,33.7,-117.3,2010,Riverside County
79,2010/1/7,"Turbidity, Total",0.21,35.3,-120.7,2010,San Luis Obispo County
80,2010/1/7,"Turbidity, Total",0.3,35.3,-120.7,2010,San Luis Obispo County
81,2010/1/8,"Turbidity, Total",0.71,35.4,-120.8,2010,San Luis Obispo County
82,2010/1/8,"Turbidity, Total",6.52,35.3,-120.8,2010,San Luis Obispo County
83,2010/1/9,"Turbidity, Total",0.77,35.4,-120.8,2010,San Luis Obispo County
84,2010/1/9,"Turbidity, Total",0.03,34.4,-119.3,2010,Ventura County
85,2010/1/9,"Turbidity, Total",1.39,34.4,-119.3,2010,Ventura County
86,2010/1/9,"Turbidity, Total",0.04,34.5,-119.3,2010,Ventura County
87,2010/1/9,"Turbidity, Total",0.38,34.3,-119.3,2010,Ventura County
88,2010/1/9,"Turbidity, Total",0.17,34.4,-119.3,2010,Ventura County
89,2010/1/9,"Turbidity, Total",5.32,34.3,-119.3,2010,Ventura County
90,2010/1/9,"Turbidity, Total",0.22,34.4,-119.3,2010,Ventura County
91,2010/1/9,"Turbidity, Total",7.6,34.3,-119.3,2010,Ventura County
92,2010/1/9,"Turbidity, Total",0.21,34.4,-119.2,2010,Ventura County
93,2010/1/9,"Turbidity, Total",0.43,34.4,-119.2,2010,Ventura County
94,2010/1/9,"Turbidity, Total",0.27,34.5,-119.3,2010,Ventura County
95,2010/1/10,"Turbidity, Total",1.03,34.5,-119.8,2010,Santa Barbara County
96,2010/1/10,"Turbidity, Total",5.09,34.4,-119.8,2010,Santa Barbara County
97,2010/1/10,"Turbidity, Total",1.17,34.4,-119.9,2010,Santa Barbara County
98,2010/1/10,"Turbidity, Total",0.54,34.5,-119.8,2010,Santa Barbara County
99,2010/1/10,"Turbidity, Total",1.77,34.4,-119.8,2010,Santa Barbara County
100,2010/1/10,"Turbidity, Total",2.11,34.4,-119.8,2010,Santa Barbara County
101,2010/1/10,"Turbidity, Total",0.71,34.4,-119.9,2010,Santa Barbara County
102,2010/1/10,"Turbidity, Total",0.53,34.4,-119.9,2010,Santa Barbara County
103,2010/1/10,"Turbidity, Total",0.01,34.5,-119.8,2010,Santa Barbara County
104,2010/1/10,"Turbidity, Total",1.81,34.4,-119.8,2010,Santa Barbara County
105,2010/1/10,"Turbidity, Total",0.97,34.4,-119.8,2010,Santa Barbara County
106,2010/1/10,"Turbidity, Total",4.83,34.4,-119.8,2010,Santa Barbara County
107,2010/1/10,"Turbidity, Total",0.02,34.4,-119.8,2010,Santa Barbara County
108,2010/1/11,"Turbidity, Total",3.32,38.4,-119.2,2010,Mono County
109,2010/1/11,"Turbidity, Total",0.72,38.5,-119.4,2010,Mono County
110,2010/1/12,"Turbidity, Total",5.94,33.9,-117.6,2010,Riverside County
111,2010/1/12,"Turbidity, Total",23.3,33.9,-117.6,2010,Riverside County
112,2010/1/12,"Turbidity, Total",4.65,34.0,-117.4,2010,Riverside County
113,2010/1/12,"Turbidity, Total",8.87,34.0,-117.5,2010,Riverside County
114,2010/1/12,"Turbidity, Total",41.3,37.0,-122.0,2010,Santa Cruz County
115,2010/1/12,"Turbidity, Total",47.7,36.8,-121.8,2010,Monterey County
116,2010/1/12,"Turbidity, Total",52.2,36.6,-121.7,2010,Monterey County
117,2010/1/12,"Turbidity, Total",27.0,37.0,-122.0,2010,Santa Cruz County
118,2010/1/12,"Turbidity, Total",67.0,36.8,-121.8,2010,Monterey County
119,2010/1/12,"Turbidity, Total",3.02,34.0,-117.7,2010,San Bernardino County
120,2010/1/12,"Turbidity, Total",22.9,37.0,-121.9,2010,Santa Cruz County
121,2010/1/12,"Turbidity, Total",23.5,37.2,-122.4,2010,San Mateo County
122,2010/1/12,"Turbidity, Total",240.0,37.3,-121.0,2010,Merced County
123,2010/1/12,"Turbidity, Total",32.0,37.2,-120.9,2010,Merced County
124,2010/1/12,"Turbidity, Total",11.0,37.3,-120.9,2010,Merced County
125,2010/1/12,"Turbidity, Total",16.0,37.5,-121.1,2010,Stanislaus County
126,2010/1/12,"Turbidity, Total",5.1,37.4,-121.1,2010,Stanislaus County
127,2010/1/12,"Turbidity, Total",46.0,37.1,-120.9,2010,Merced County
128,2010/1/12,"Turbidity, Total",4.5,37.3,-120.9,2010,Merced County
129,2010/1/12,"Turbidity, Total",10.09,34.4,-119.9,2010,Santa Barbara County
130,2010/1/12,"Turbidity, Total",5.14,34.4,-119.9,2010,Santa Barbara County
131,2010/1/12,"Turbidity, Total",2.21,34.4,-119.9,2010,Santa Barbara County
132,2010/1/12,"Turbidity, Total",1.86,34.4,-119.9,2010,Santa Barbara County
133,2010/1/12,"Turbidity, Total",0.46,34.4,-119.9,2010,Santa Barbara County
134,2010/1/12,"Turbidity, Total",12.0,37.3,-121.0,2010,Merced County
135,2010/1/12,"Turbidity, Total",47.0,37.0,-120.6,2010,Merced County
136,2010/1/12,"Turbidity, Total",20.0,37.0,-120.5,2010,Fresno County
137,2010/1/12,"Turbidity, Total",35.0,37.3,-120.9,2010,Merced County
138,2010/1/12,"Turbidity, Total",0.16,34.4,-119.9,2010,Santa Barbara County
139,2010/1/12,"Turbidity, Total",2.14,34.4,-119.9,2010,Santa Barbara County
140,2010/1/12,"Turbidity, Total",4.37,34.4,-119.9,2010,Santa Barbara County
141,2010/1/13,"Turbidity, Total",32.4,35.3,-120.8,2010,San Luis Obispo County
142,2010/1/13,"Turbidity, Total",33.0,35.7,-121.3,2010,San Luis Obispo County
143,2010/1/13,"Turbidity, Total",232.3,36.3,-121.8,2010,Monterey County
144,2010/1/13,"Turbidity, Total",6.0,33.4,-117.2,2010,San Diego County
145,2010/1/13,"Turbidity, Total",1.0,33.4,-117.2,2010,San Diego County
146,2010/1/13,"Turbidity, Total",8.0,33.4,-117.2,2010,San Diego County
147,2010/1/13,"Turbidity, Total",8.0,33.4,-117.2,2010,San Diego County
148,2010/1/13,"Turbidity, Total",2.0,33.4,-117.1,2010,San Diego County
149,2010/1/13,"Turbidity, Total",2.0,33.4,-117.2,2010,San Diego County
150,2010/1/13,"Turbidity, Total",39.9,36.3,-121.9,2010,Monterey County
151,2010/1/13,"Turbidity, Total",32.0,37.9,-121.2,2010,San Joaquin County
152,2010/1/13,"Turbidity, Total",3.0,38.2,-121.2,2010,San Joaquin County
153,2010/1/13,"Turbidity, Total",35.0,38.2,-121.5,2010,San Joaquin County
154,2010/1/13,"Turbidity, Total",16.0,38.0,-121.4,2010,San Joaquin County
155,2010/1/13,"Turbidity, Total",34.0,38.1,-121.5,2010,San Joaquin County
156,2010/1/13,"Turbidity, Total",5.3,37.8,-121.3,2010,San Joaquin County
157,2010/1/14,"Turbidity, Total",1.84,35.3,-120.8,2010,San Luis Obispo County
158,2010/1/14,"Turbidity, Total",0.26,35.3,-120.8,2010,San Luis Obispo County
159,2010/1/14,"Turbidity, Total",1.0,33.4,-117.2,2010,San Diego County
160,2010/1/14,"Turbidity, Total",3.0,33.4,-117.2,2010,San Diego County
161,2010/1/14,"Turbidity, Total",1.0,33.4,-117.2,2010,San Diego County
162,2010/1/15,"Turbidity, Total",1.27,35.4,-120.8,2010,San Luis Obispo County
163,2010/1/15,"Turbidity, Total",2.09,35.4,-120.8,2010,San Luis Obispo County
164,2010/1/15,"Turbidity, Total",1.12,35.3,-120.7,2010,San Luis Obispo County
165,2010/1/18,"Turbidity, Total",3000.0,35.1,-120.6,2010,San Luis Obispo County
166,2010/1/18,"Turbidity, Total",166.7,35.4,-120.8,2010,San Luis Obispo County
167,2010/1/18,"Turbidity, Total",3000.0,36.7,-121.6,2010,Monterey County
168,2010/1/18,"Turbidity, Total",948.0,35.0,-120.6,2010,San Luis Obispo County
169,2010/1/18,"Turbidity, Total",5000.0,36.3,-121.2,2010,Monterey County
170,2010/1/18,"Turbidity, Total",2360.0,36.9,-121.7,2010,Monterey County
171,2010/1/18,"Turbidity, Total",3000.0,35.0,-120.6,2010,San Luis Obispo County
172,2010/1/18,"Turbidity, Total",121.4,35.2,-120.7,2010,San Luis Obispo County
173,2010/1/18,"Turbidity, Total",513.0,35.3,-120.8,2010,San Luis Obispo County
174,2010/1/18,"Turbidity, Total",3000.0,36.7,-121.6,2010,Monterey County
175,2010/1/18,"Turbidity, Total",469.0,36.5,-121.5,2010,Monterey County
176,2010/1/18,"Turbidity, Total",3000.0,35.0,-120.6,2010,San Luis Obispo County
177,2010/1/18,"Turbidity, Total",602.0,36.6,-121.5,2010,Monterey County
178,2010/1/18,"Turbidity, Total",712.0,36.9,-121.6,2010,Santa Cruz County
179,2010/1/18,"Turbidity, Total",11.9,36.9,-121.8,2010,Santa Cruz County
180,2010/1/18,"Turbidity, Total",232.8,36.9,-121.8,2010,Santa Cruz County
181,2010/1/18,"Turbidity, Total",5000.0,36.6,-121.5,2010,Monterey County
182,2010/1/18,"Turbidity, Total",462.0,35.0,-120.5,2010,San Luis Obispo County
183,2010/1/18,"Turbidity, Total",138.7,36.9,-121.6,2010,Santa Cruz County
184,2010/1/18,"Turbidity, Total",893.0,36.9,-121.8,2010,Santa Cruz County
185,2010/1/18,"Turbidity, Total",3608.0,36.6,-121.6,2010,Monterey County
186,2010/1/18,"Turbidity, Total",3000.0,36.7,-121.6,2010,Monterey County
187,2010/1/18,"Turbidity, Total",296.0,36.5,-119.2,2010,Tulare County
188,2010/1/18,"Turbidity, Total",19.0,38.5,-121.5,2010,Sacramento County
189,2010/1/18,"Turbidity, Total",17.0,38.4,-121.5,2010,Sacramento County
190,2010/1/18,"Turbidity, Total",22.0,38.7,-121.6,2010,Sacramento County
191,2010/1/18,"Turbidity, Total",3.9,38.6,-121.5,2010,Sacramento County
192,2010/1/18,"Turbidity, Total",2.4,38.6,-121.2,2010,Sacramento County
193,2010/1/19,"Turbidity, Total",156.6,36.7,-121.7,2010,Monterey County
194,2010/1/19,"Turbidity, Total",322.5,36.7,-121.7,2010,Monterey County
195,2010/1/19,"Turbidity, Total",3000.0,34.9,-120.4,2010,Santa Barbara County
196,2010/1/19,"Turbidity, Total",304.6,37.0,-121.5,2010,Santa Clara County
197,2010/1/19,"Turbidity, Total",3000.0,34.9,-120.6,2010,Santa Barbara County
198,2010/1/19,"Turbidity, Total",3476.0,36.8,-121.7,2010,Monterey County
199,2010/1/19,"Turbidity, Total",3000.0,34.9,-120.4,2010,Santa Barbara County
200,2010/1/19,"Turbidity, Total",2831.0,36.8,-121.8,2010,Monterey County
201,2010/1/19,"Turbidity, Total",2681.0,36.7,-121.7,2010,Monterey County
202,2010/1/19,"Turbidity, Total",88.5,36.8,-121.8,2010,Monterey County
203,2010/1/19,"Turbidity, Total",54.5,37.0,-121.5,2010,Santa Clara County
204,2010/1/19,"Turbidity, Total",3260.0,36.8,-121.8,2010,Monterey County
205,2010/1/19,"Turbidity, Total",3000.0,35.0,-120.6,2010,San Luis Obispo County
206,2010/1/19,"Turbidity, Total",4620.0,36.7,-121.7,2010,Monterey County
207,2010/1/19,"Turbidity, Total",892.0,36.6,-121.7,2010,Monterey County
208,2010/1/19,"Turbidity, Total",212.2,37.0,-121.5,2010,Santa Clara County
209,2010/1/19,"Turbidity, Total",1179.0,34.4,-119.7,2010,Santa Barbara County
210,2010/1/19,"Turbidity, Total",148.5,34.4,-119.5,2010,Santa Barbara County
211,2010/1/19,"Turbidity, Total",215.5,34.4,-119.5,2010,Santa Barbara County
212,2010/1/19,"Turbidity, Total",788.0,34.4,-119.8,2010,Santa Barbara County
213,2010/1/19,"Turbidity, Total",958.0,34.5,-120.5,2010,Santa Barbara County
214,2010/1/19,"Turbidity, Total",5.3,34.8,-120.5,2010,Santa Barbara County
215,2010/1/19,"Turbidity, Total",90.3,34.7,-120.6,2010,Santa Barbara County
216,2010/1/19,"Turbidity, Total",3000.0,34.9,-120.6,2010,Santa Barbara County
217,2010/1/19,"Turbidity, Total",3000.0,35.0,-120.6,2010,San Luis Obispo County
218,2010/1/19,"Turbidity, Total",3000.0,34.7,-120.6,2010,Santa Barbara County
219,2010/1/19,"Turbidity, Total",122.1,36.9,-121.4,2010,San Benito County
220,2010/1/19,"Turbidity, Total",3000.0,34.4,-119.7,2010,Santa Barbara County
221,2010/1/19,"Turbidity, Total",2044.0,34.5,-120.2,2010,Santa Barbara County
222,2010/1/19,"Turbidity, Total",86.0,34.4,-119.5,2010,Santa Barbara County
223,2010/1/19,"Turbidity, Total",270.0,36.9,-120.2,2010,Madera County
224,2010/1/19,"Turbidity, Total",20.0,37.5,-120.7,2010,Merced County
225,2010/1/19,"Turbidity, Total",7.0,37.7,-120.9,2010,Stanislaus County
226,2010/1/19,"Turbidity, Total",180.0,37.2,-120.6,2010,Merced County
227,2010/1/19,"Turbidity, Total",150.0,37.4,-120.7,2010,Merced County
228,2010/1/19,"Turbidity, Total",100.0,37.7,-120.9,2010,Stanislaus County
229,2010/1/19,"Turbidity, Total",5.3,37.4,-121.0,2010,Stanislaus County
230,2010/1/19,"Turbidity, Total",70.0,38.2,-121.6,2010,Sacramento County
231,2010/1/19,"Turbidity, Total",19.0,38.3,-121.7,2010,Solano County
232,2010/1/19,"Turbidity, Total",740.0,38.6,-121.7,2010,Yolo County
233,2010/1/19,"Turbidity, Total",11.0,38.8,-120.7,2010,El Dorado County
234,2010/1/19,"Turbidity, Total",280.0,38.3,-121.8,2010,Solano County
235,2010/1/19,"Turbidity, Total",33.2,36.4,-119.4,2010,Tulare County
236,2010/1/19,"Turbidity, Total",720.0,36.4,-120.3,2010,Fresno County
237,2010/1/19,"Turbidity, Total",5.2,36.4,-119.3,2010,Tulare County
238,2010/1/19,"Turbidity, Total",6300.0,36.2,-120.2,2010,Fresno County
239,2010/1/19,"Turbidity, Total",8600.0,36.2,-120.1,2010,Fresno County
240,2010/1/19,"Turbidity, Total",890.0,36.4,-120.4,2010,Fresno County
241,2010/1/19,"Turbidity, Total",230.0,37.2,-120.6,2010,Merced County
242,2010/1/19,"Turbidity, Total",51.0,37.4,-120.8,2010,Merced County
243,2010/1/19,"Turbidity, Total",11.0,38.3,-121.4,2010,Sacramento County
244,2010/1/19,"Turbidity, Total",2.2,36.6,-119.5,2010,Fresno County
245,2010/1/20,"Turbidity, Total",3000.0,34.4,-119.9,2010,Santa Barbara County
246,2010/1/20,"Turbidity, Total",1178.0,34.4,-119.9,2010,Santa Barbara County
247,2010/1/20,"Turbidity, Total",468.0,34.4,-119.5,2010,Santa Barbara County
248,2010/1/20,"Turbidity, Total",662.0,34.7,-120.5,2010,Santa Barbara County
249,2010/1/20,"Turbidity, Total",3000.0,34.6,-120.4,2010,Santa Barbara County
250,2010/1/20,"Turbidity, Total",1052.0,34.4,-119.5,2010,Santa Barbara County
251,2010/1/20,"Turbidity, Total",3000.0,35.6,-121.1,2010,San Luis Obispo County
252,2010/1/20,"Turbidity, Total",290.6,35.1,-120.6,2010,San Luis Obispo County
253,2010/1/20,"Turbidity, Total",1490.0,35.4,-120.8,2010,San Luis Obispo County
254,2010/1/20,"Turbidity, Total",3000.0,35.6,-121.1,2010,San Luis Obispo County
255,2010/1/20,"Turbidity, Total",247.9,35.1,-120.6,2010,San Luis Obispo County
256,2010/1/20,"Turbidity, Total",222.6,35.2,-120.7,2010,San Luis Obispo County
257,2010/1/20,"Turbidity, Total",210.0,38.9,-121.4,2010,Placer County
258,2010/1/20,"Turbidity, Total",420.0,39.2,-121.7,2010,Sutter County
259,2010/1/20,"Turbidity, Total",300.0,33.7,-117.3,2010,Riverside County
260,2010/1/20,"Turbidity, Total",220.0,33.7,-117.2,2010,Riverside County
261,2010/1/20,"Turbidity, Total",340.0,33.7,-116.8,2010,Riverside County
262,2010/1/20,"Turbidity, Total",520.0,33.7,-117.3,2010,Riverside County
263,2010/1/20,"Turbidity, Total",220.0,33.7,-117.2,2010,Riverside County
264,2010/1/20,"Turbidity, Total",520.0,33.8,-117.2,2010,Riverside County
265,2010/1/20,"Turbidity, Total",830.0,33.8,-117.2,2010,Riverside County
266,2010/1/20,"Turbidity, Total",620.0,33.8,-117.2,2010,Riverside County
267,2010/1/20,"Turbidity, Total",440.0,38.8,-121.8,2010,Yolo County
268,2010/1/20,"Turbidity, Total",45.0,38.8,-121.7,2010,Yolo County
269,2010/1/20,"Turbidity, Total",2610.0,35.1,-118.6,2010,Kern County
270,2010/1/20,"Turbidity, Total",210.0,33.7,-117.2,2010,Riverside County
271,2010/1/20,"Turbidity, Total",110.0,33.7,-117.2,2010,Riverside County
272,2010/1/20,"Turbidity, Total",410.0,33.7,-116.8,2010,Riverside County
273,2010/1/20,"Turbidity, Total",750.0,33.8,-117.2,2010,Riverside County
274,2010/1/21,"Turbidity, Total",27.0,39.3,-121.5,2010,Yuba County
275,2010/1/21,"Turbidity, Total",250.0,39.6,-122.2,2010,Glenn County
276,2010/1/21,"Turbidity, Total",34.0,40.4,-122.2,2010,Shasta County
277,2010/1/21,"Turbidity, Total",92.0,39.2,-122.9,2010,Lake County
278,2010/1/21,"Turbidity, Total",2300.0,36.7,-120.6,2010,Fresno County
279,2010/1/21,"Turbidity, Total",3500.0,36.7,-120.5,2010,Fresno County
280,2010/1/21,"Turbidity, Total",76.0,33.7,-117.3,2010,Riverside County
281,2010/1/21,"Turbidity, Total",21.0,33.7,-117.3,2010,Riverside County
282,2010/1/21,"Turbidity, Total",450.0,33.7,-117.2,2010,Riverside County
283,2010/1/21,"Turbidity, Total",4000.0,33.8,-117.1,2010,Riverside County
284,2010/1/21,"Turbidity, Total",140.0,33.7,-117.3,2010,Riverside County
285,2010/1/21,"Turbidity, Total",220.0,33.7,-117.2,2010,Riverside County
286,2010/1/21,"Turbidity, Total",180.0,33.7,-117.2,2010,Riverside County
287,2010/1/21,"Turbidity, Total",110.0,33.7,-117.2,2010,Riverside County
288,2010/1/21,"Turbidity, Total",4000.0,33.7,-116.8,2010,Riverside County
289,2010/1/21,"Turbidity, Total",930.0,33.7,-116.8,2010,Riverside County
290,2010/1/21,"Turbidity, Total",370.0,33.8,-117.2,2010,Riverside County
291,2010/1/21,"Turbidity, Total",0.2,33.8,-117.2,2010,Riverside County
292,2010/1/21,"Turbidity, Total",4000.0,33.8,-117.1,2010,Riverside County
293,2010/1/21,"Turbidity, Total",17.0,33.7,-117.3,2010,Riverside County
294,2010/1/21,"Turbidity, Total",430.0,33.7,-117.2,2010,Riverside County
295,2010/1/21,"Turbidity, Total",380.0,33.7,-117.2,2010,Riverside County
296,2010/1/21,"Turbidity, Total",4000.0,33.7,-116.8,2010,Riverside County
297,2010/1/21,"Turbidity, Total",470.0,33.8,-117.2,2010,Riverside County
298,2010/1/21,"Turbidity, Total",550.0,39.2,-122.2,2010,Colusa County
299,2010/1/21,"Turbidity, Total",21.0,33.7,-117.3,2010,Riverside County
300,2010/1/21,"Turbidity, Total",13.0,33.7,-117.3,2010,Riverside County
301,2010/1/21,"Turbidity, Total",12.0,33.7,-117.3,2010,Riverside County
302,2010/1/21,"Turbidity, Total",23.0,33.7,-117.3,2010,Riverside County
303,2010/1/21,"Turbidity, Total",120.0,33.7,-117.2,2010,Riverside County
304,2010/1/21,"Turbidity, Total",400.0,33.8,-117.2,2010,Riverside County
305,2010/1/21,"Turbidity, Total",4000.0,33.8,-117.1,2010,Riverside County
306,2010/1/21,"Turbidity, Total",4000.0,33.8,-117.1,2010,Riverside County
307,2010/1/22,"Turbidity, Total",290.0,33.7,-116.8,2010,Riverside County
308,2010/1/22,"Turbidity, Total",2800.0,33.8,-117.1,2010,Riverside County
309,2010/1/22,"Turbidity, Total",17.0,33.7,-117.3,2010,Riverside County
310,2010/1/22,"Turbidity, Total",23.0,33.7,-117.3,2010,Riverside County
311,2010/1/22,"Turbidity, Total",830.0,33.8,-117.2,2010,Riverside County
312,2010/1/22,"Turbidity, Total",2600.0,33.8,-117.1,2010,Riverside County
313,2010/1/22,"Turbidity, Total",470.0,33.7,-117.2,2010,Riverside County
314,2010/1/22,"Turbidity, Total",370.0,33.7,-116.8,2010,Riverside County
315,2010/1/22,"Turbidity, Total",820.0,33.8,-117.2,2010,Riverside County
316,2010/1/22,"Turbidity, Total",720.0,33.8,-117.2,2010,Riverside County
317,2010/1/22,"Turbidity, Total",3300.0,33.8,-117.1,2010,Riverside County
318,2010/1/22,"Turbidity, Total",820.0,33.8,-117.2,2010,Riverside County
319,2010/1/22,"Turbidity, Total",3000.0,33.8,-117.1,2010,Riverside County
320,2010/1/25,"Turbidity, Total",204.0,38.2,-121.7,2010,Solano County
321,2010/1/25,"Turbidity, Total",115.0,38.3,-121.7,2010,Solano County
322,2010/1/25,"Turbidity, Total",198.0,38.1,-121.6,2010,Sacramento County
323,2010/1/25,"Turbidity, Total",152.0,38.5,-121.5,2010,Sacramento County
324,2010/1/25,"Turbidity, Total",212.0,38.2,-121.7,2010,Solano County
325,2010/1/25,"Turbidity, Total",224.0,38.3,-121.7,2010,Solano County
326,2010/1/25,"Turbidity, Total",145.0,38.6,-121.5,2010,Sacramento County
327,2010/1/25,"Turbidity, Total",287.0,38.1,-121.7,2010,Sacramento County
328,2010/1/25,"Turbidity, Total",175.0,38.4,-121.5,2010,Sacramento County
329,2010/1/25,"Turbidity, Total",378.0,38.4,-121.6,2010,Yolo County
330,2010/1/25,"Turbidity, Total",31.8,33.7,-117.4,2010,Riverside County
331,2010/1/25,"Turbidity, Total",29.4,33.7,-117.4,2010,Riverside County
